"","match_id","team.name","player.id","player.name","position.name","type.name"
"336",3788752,"Hungary",32395,"Roland Varga","Center Defensive Midfield","Substitution"
"337",3788752,"Hungary",47435,"Kevin Varga","Left Wing Back","Substitution"
"338",3788751,"Germany",5570,"Manuel Neuer","Goalkeeper","Starting XI"
"339",3788751,"Germany",8808,"Matthias Ginter","Right Center Back","Starting XI"
"340",3788751,"Germany",5572,"Mats Hummels","Center Back","Starting XI"
"341",3788751,"Germany",3167,"Antonio Rüdiger","Left Center Back","Starting XI"
"342",3788751,"Germany",5579,"Joshua Kimmich","Right Wing Back","Starting XI"
"343",3788751,"Germany",6985,"Robin Gosens","Left Wing Back","Starting XI"
"344",3788751,"Germany",10287,"Ilkay Gündogan","Right Defensive Midfield","Starting XI"
"345",3788751,"Germany",5574,"Toni Kroos","Left Defensive Midfield","Starting XI"
"346",3788751,"Germany",8966,"Kai Havertz","Right Attacking Midfield","Starting XI"
"347",3788751,"Germany",5562,"Thomas Müller","Left Attacking Midfield","Starting XI"
"348",3788751,"Germany",8400,"Serge Gnabry","Center Forward","Starting XI"
"349",3788751,"Germany",5557,"Timo Werner","Center Forward","Substitution"
"350",3788751,"Germany",3053,"Leroy Sané","Right Attacking Midfield","Substitution"
"351",3788751,"Germany",3493,"Emre Can","Right Center Back","Substitution"
"352",3788751,"Germany",8215,"Kevin Volland","Left Wing Back","Substitution"
"353",3788751,"France",3099,"Hugo Lloris","Goalkeeper","Starting XI"
"354",3788751,"France",5476,"Benjamin Pavard","Right Back","Starting XI"
"355",3788751,"France",5485,"Raphaël Varane","Right Center Back","Starting XI"
"356",3788751,"France",2999,"Presnel Kimpembe","Left Center Back","Starting XI"
"357",3788751,"France",5484,"Lucas Hernández Pi","Left Back","Starting XI"
"358",3788751,"France",3961,"N''Golo Kanté","Center Defensive Midfield","Starting XI"
"359",3788751,"France",20004,"Paul Pogba","Right Center Midfield","Starting XI"
"360",3788751,"France",3026,"Adrien Rabiot","Left Center Midfield","Starting XI"
"361",3788751,"France",5487,"Antoine Griezmann","Right Wing","Starting XI"
"362",3788751,"France",3009,"Kylian Mbappé Lottin","Left Wing","Starting XI"
"363",3788751,"France",19677,"Karim Benzema","Center Forward","Starting XI"
"364",3788751,"France",5480,"Corentin Tolisso","Center Forward","Substitution"
"365",3788751,"France",5477,"Ousmane Dembélé","Left Center Midfield","Substitution"
"366",3788753,"Russia",21298,"Matvey Safonov","Goalkeeper","Starting XI"
"367",3788753,"Russia",18735,"Dmitriy Barinov","Right Center Back","Starting XI"
"368",3788753,"Russia",31917,"Igor Diveev","Center Back","Starting XI"
"369",3788753,"Russia",16583,"Georgiy Dzhikiya","Left Center Back","Starting XI"
"370",3788753,"Russia",5170,"Mário Figueira Fernandes","Right Wing Back","Starting XI"
"371",3788753,"Russia",5179,"Daler Kuzyaev","Left Wing Back","Starting XI"
"372",3788753,"Russia",20845,"Magomed Ozdoev","Right Defensive Midfield","Starting XI"
"373",3788753,"Russia",5171,"Roman Zobnin","Left Defensive Midfield","Starting XI"
"374",3788753,"Russia",6299,"Aleksey Miranchuk","Right Attacking Midfield","Starting XI"
"375",3788753,"Russia",5177,"Aleksandr Golovin","Left Attacking Midfield","Starting XI"
"376",3788753,"Russia",5195,"Artem Dzyuba","Center Forward","Starting XI"
"377",3788753,"Russia",15545,"Vyacheslav Karavaev","Right Wing Back","Substitution"
"378",3788753,"Russia",18734,"Rifat Zhemaletdinov","Right Defensive Midfield","Substitution"
"379",3788753,"Russia",38178,"Aleksandr Sobolev","Center Forward","Substitution"
"380",3788753,"Russia",39273,"Maksim Mukhin","Right Attacking Midfield","Substitution"
"381",3788753,"Russia",16583,"Georgiy Dzhikiya","Left Center Back","Player On"
"382",3788753,"Russia",38178,"Aleksandr Sobolev","Center Forward","Player On"
"383",3788753,"Russia",18735,"Dmitriy Barinov","Right Center Back","Player On"
"384",3788753,"Finland",8667,"Lukáš Hrádecký","Goalkeeper","Starting XI"
"385",3788753,"Finland",26939,"Joona Toivio","Right Center Back","Starting XI"
"386",3788753,"Finland",24455,"Paulus Arajuuri","Center Back","Starting XI"
"387",3788753,"Finland",38196,"Daniel O""Shaughnessy","Left Center Back","Starting XI"
"388",3788753,"Finland",15416,"Jukka Raitala","Right Wing Back","Starting XI"
"389",3788753,"Finland",16550,"Jere Juhani Uronen","Left Wing Back","Starting XI"
"390",3788753,"Finland",12807,"Rasmus Schüller","Center Defensive Midfield","Starting XI"
"391",3788753,"Finland",24321,"Robin Lod","Right Center Midfield","Starting XI"
"392",3788753,"Finland",13215,"Glen Kamara","Left Center Midfield","Starting XI"
"393",3788753,"Finland",9476,"Teemu Pukki","Right Center Forward","Starting XI"
"394",3788753,"Finland",9725,"Joel Pohjanpalo","Left Center Forward","Starting XI"
"395",3788753,"Finland",24303,"Joni Ensio Kauko","Center Defensive Midfield","Substitution"
"396",3788753,"Finland",10832,"Pyry Henri Hidipo Soiri","Right Wing Back","Substitution"
"397",3788753,"Finland",28332,"Lassi Lappalainen","Right Center Forward","Substitution"
"398",3788753,"Finland",8056,"Fredrik Jensen","Right Center Back","Substitution"
"399",3788755,"Wales",9914,"Danny Ward","Goalkeeper","Starting XI"
"400",3788755,"Wales",4774,"Connor Roberts","Right Back","Starting XI"
"401",3788755,"Wales",4767,"Chris Mepham","Right Center Back","Starting XI"
"402",3788755,"Wales",11250,"Joe Rodon","Left Center Back","Starting XI"
"403",3788755,"Wales",3086,"Ben Davies","Left Back","Starting XI"
"404",3788755,"Wales",10931,"Joe Allen","Center Defensive Midfield","Starting XI"
"405",3788755,"Wales",11252,"Daniel James","Right Midfield","Starting XI"
"406",3788755,"Wales",22074,"Joseff Morrell","Right Center Midfield","Starting XI"
"407",3788755,"Wales",3517,"Aaron Ramsey","Left Center Midfield","Starting XI"
"408",3788755,"Wales",6399,"Gareth Frank Bale","Left Midfield","Starting XI"
"409",3788755,"Wales",3853,"Kieffer Roberto Francisco Moore","Center Forward","Starting XI"
"410",3788755,"Wales",4934,"Ethan Ampadu","Center Defensive Midfield","Substitution"
"411",3788755,"Wales",9540,"Harry Wilson","Left Center Midfield","Substitution"
"412",3788755,"Wales",34794,"Neco Williams","Right Midfield","Substitution"
"413",3788755,"Turkey",30357,"Ugurcan Çakir","Goalkeeper","Starting XI"
"414",3788755,"Turkey",10349,"Mehmet Zeki Çelik","Right Back","Starting XI"
"415",3788755,"Turkey",12293,"Kaan Ayhan","Right Center Back","Starting XI"
"416",3788755,"Turkey",8963,"Caglar Söyüncü","Left Center Back","Starting XI"
"417",3788755,"Turkey",31042,"Cengiz Umut Meras","Left Back","Starting XI"
"418",3788755,"Turkey",12555,"Okay Yokuslu","Center Defensive Midfield","Starting XI"
"419",3788755,"Turkey",6971,"Cengiz Ünder","Right Midfield","Starting XI"
"420",3788755,"Turkey",11088,"Ozan Tufan","Right Center Midfield","Starting XI"
"421",3788755,"Turkey",7039,"Hakan Çalhanoglu","Left Center Midfield","Starting XI"
"422",3788755,"Turkey",8541,"Kenan Karaman","Left Midfield","Starting XI"
"423",3788755,"Turkey",11086,"Burak Yilmaz","Center Forward","Starting XI"
"424",3788755,"Turkey",29989,"Yusuf Yazici","Right Center Midfield","Substitution"
"425",3788755,"Turkey",23558,"Merih Demiral","Center Defensive Midfield","Substitution"
"426",3788755,"Turkey",10826,"Mert Müldür","Left Back","Substitution"
"427",3788755,"Turkey",21567,"Ibrahim Halil Dervisoglu","Left Midfield","Substitution"
"428",3788755,"Turkey",30311,"Irfan Can Kahveci","Right Midfield","Substitution"
"429",3788755,"Turkey",31042,"Cengiz Umut Meras","Left Back","Player On"
"430",3788754,"Switzerland",5550,"Yann Sommer","Goalkeeper","Starting XI"
"431",3788754,"Switzerland",8814,"Nico Elvedi","Right Center Back","Starting XI"
"432",3788754,"Switzerland",5537,"Fabian Lukas Schär","Center Back","Starting XI"
"433",3788754,"Switzerland",5549,"Manuel Obafemi Akanji","Left Center Back","Starting XI"
"434",3788754,"Switzerland",16027,"Kevin Mbabu","Right Wing Back","Starting XI"
"435",3788754,"Switzerland",5544,"Ricardo Iván Rodríguez Araya","Left Wing Back","Starting XI"
"436",3788754,"Switzerland",6983,"Remo Freuler","Right Defensive Midfield","Starting XI"
"437",3788754,"Switzerland",3500,"Granit Xhaka","Left Defensive Midfield","Starting XI"
"438",3788754,"Switzerland",3533,"Xherdan Shaqiri","Center Attacking Midfield","Starting XI"
"439",3788754,"Switzerland",5543,"Haris Seferovic","Right Center Forward","Starting XI"
"440",3788754,"Switzerland",5545,"Breel-Donald Embolo","Left Center Forward","Starting XI"
"441",3788754,"Switzerland",5834,"Mario Gavranovic","Right Center Forward","Substitution"
"442",3788754,"Switzerland",5548,"Steven Zuber","Center Back","Substitution"
"443",3788754,"Switzerland",7796,"Silvan Widmer","Right Wing Back","Substitution"
"444",3788754,"Switzerland",30401,"Ruben Vargas","Center Attacking Midfield","Substitution"
"445",3788754,"Switzerland",16026,"Djibril Sow","Right Defensive Midfield","Substitution"
"446",3788754,"Italy",7036,"Gianluigi Donnarumma","Goalkeeper","Starting XI"
"447",3788754,"Italy",11514,"Giovanni Di Lorenzo","Right Back","Starting XI"
"448",3788754,"Italy",7173,"Leonardo Bonucci","Right Center Back","Starting XI"
"449",3788754,"Italy",6954,"Giorgio Chiellini","Left Center Back","Starting XI"
"450",3788754,"Italy",8286,"Leonardo Spinazzola","Left Back","Starting XI"
"451",3788754,"Italy",7024,"Jorge Luiz Frello Filho","Center Defensive Midfield","Starting XI"
"452",3788754,"Italy",8181,"Nicolò Barella","Right Center Midfield","Starting XI"
"453",3788754,"Italy",7038,"Manuel Locatelli","Left Center Midfield","Starting XI"
"454",3788754,"Italy",7131,"Domenico Berardi","Right Wing","Starting XI"
"455",3788754,"Italy",7037,"Lorenzo Insigne","Left Wing","Starting XI"
"456",3788754,"Italy",7788,"Ciro Immobile","Center Forward","Starting XI"
"457",3788754,"Italy",7119,"Francesco Acerbi","Left Center Back","Substitution"
"458",3788754,"Italy",7156,"Federico Chiesa","Left Wing","Substitution"
"459",3788754,"Italy",7002,"Rafael Tolói","Right Wing","Substitution"
"460",3788754,"Italy",11601,"Matteo Pessina","Left Center Midfield","Substitution"
"461",3788754,"Italy",6993,"Bryan Cristante","Right Center Midfield","Substitution"
"462",3788758,"North Macedonia",21397,"Stole Dimitrievski","Goalkeeper","Starting XI"
"463",3788758,"North Macedonia",10592,"Stefan Ristovski","Right Center Back","Starting XI"
"464",3788758,"North Macedonia",30644,"Darko Velkovski","Center Back","Starting XI"
"465",3788758,"North Macedonia",46906,"Visar Musliu","Left Center Back","Starting XI"
"466",3788758,"North Macedonia",16740,"Boban Nikolov","Right Wing Back","Starting XI"
"467",3788758,"North Macedonia",4713,"Ezgjan Alioski","Left Wing Back","Starting XI"
"468",3788758,"North Macedonia",46909,"Stefan Spirovski","Center Defensive Midfield","Starting XI"
"469",3788758,"North Macedonia",18879,"Arijan Ademi","Right Center Midfield","Starting XI"
"470",3788758,"North Macedonia",6782,"Enis Bardhi","Left Center Midfield","Starting XI"
"471",3788758,"North Macedonia",7146,"Goran Pandev","Right Center Forward","Starting XI"
"472",3788758,"North Macedonia",16535,"Eljif Elmas","Left Center Forward","Starting XI"
"473",3788758,"North Macedonia",30322,"Darko Churlinov","Center Defensive Midfield","Substitution"
"474",3788758,"North Macedonia",30512,"Aleksandar Trajkovski","Right Wing Back","Substitution"
"475",3788758,"North Macedonia",73852,"Daniel Avramovski","Left Defensive Midfield","Substitution"
"476",3788758,"North Macedonia",46910,"Kire Ristevski","Right Defensive Midfield","Substitution"
"477",3788758,"North Macedonia",16629,"Ivan Trichkovski","Right Center Back","Substitution"
"478",3788758,"Ukraine",22243,"Heorhii Bushchan","Goalkeeper","Starting XI"
"479",3788758,"Ukraine",31900,"Oleksandr Karavaev","Right Back","Starting XI"
"480",3788758,"Ukraine",39136,"Illia Zabarnyi","Right Center Back","Starting XI"
"481",3788758,"Ukraine",18617,"Mykola Matviyenko","Left Center Back","Starting XI"
"482",3788758,"Ukraine",20827,"Vitalii Mykolenko","Left Back","Starting XI"
"483",3788758,"Ukraine",11000,"Taras Stepanenko","Center Defensive Midfield","Starting XI"
"484",3788758,"Ukraine",21294,"Mykola Shaparenko","Right Center Midfield","Starting XI"
"485",3788758,"Ukraine",3575,"Oleksandr Zinchenko","Left Center Midfield","Starting XI"
"486",3788758,"Ukraine",8830,"Andriy Yarmolenko","Right Wing","Starting XI"
"487",3788758,"Ukraine",16557,"Ruslan Malinovskiy","Left Wing","Starting XI"
"488",3788758,"Ukraine",23649,"Roman Yaremchuk","Center Forward","Starting XI"
"489",3788758,"Ukraine",16509,"Viktor Tsygankov","Right Wing","Substitution"
"490",3788758,"Ukraine",18881,"Artem Besedin","Center Forward","Substitution"
"491",3788758,"Ukraine",16514,"Serhii Sydorchuk","Left Center Midfield","Substitution"
"492",3788758,"Ukraine",4872,"Eduard Sobol","Center Attacking Midfield","Substitution"
"493",3788757,"Belgium",3509,"Thibaut Courtois","Goalkeeper","Starting XI"
"494",3788757,"Belgium",20005,"Toby Alderweireld","Right Center Back","Starting XI"
"495",3788757,"Belgium",13116,"Jason Denayer","Center Back","Starting XI"
"496",3788757,"Belgium",3077,"Jan Vertonghen","Left Center Back","Starting XI"
"497",3788757,"Belgium",3176,"Thomas Meunier","Right Wing Back","Starting XI"
"498",3788757,"Belgium",5632,"Thorgan Hazard","Left Wing Back","Starting XI"
"499",3788757,"Belgium",6331,"Leander Dendoncker","Right Defensive Midfield","Starting XI"
"500",3788757,"Belgium",2954,"Youri Tielemans","Left Defensive Midfield","Starting XI"
"501",3788757,"Belgium",5630,"Dries Mertens","Right Attacking Midfield","Starting XI"
"502",3788757,"Belgium",5633,"Yannick Ferreira Carrasco","Left Attacking Midfield","Starting XI"
"503",3788757,"Belgium",3289,"Romelu Lukaku Menama","Center Forward","Starting XI"
"504",3788757,"Belgium",3089,"Kevin De Bruyne","Right Attacking Midfield","Substitution"
"505",3788757,"Belgium",3621,"Eden Hazard","Left Attacking Midfield","Substitution"
"506",3788757,"Belgium",5642,"Axel Witsel","Right Defensive Midfield","Substitution"
"507",3788757,"Belgium",6332,"Thomas Vermaelen","Left Wing Back","Substitution"
"508",3788757,"Denmark",3815,"Kasper Schmeichel","Goalkeeper","Starting XI"
"509",3788757,"Denmark",3959,"Andreas Christensen","Right Center Back","Starting XI"
"510",3788757,"Denmark",5534,"Simon Thorup Kjær","Center Back","Starting XI"
"511",3788757,"Denmark",8815,"Jannik Vestergaard","Left Center Back","Starting XI"
"512",3788757,"Denmark",6797,"Daniel Wass","Right Wing Back","Starting XI"
"513",3788757,"Denmark",16554,"Joakim Mæhle","Left Wing Back","Starting XI"
"514",3788757,"Denmark",3570,"Pierre-Emile Højbjerg","Right Defensive Midfield","Starting XI"
"515",3788757,"Denmark",5527,"Thomas Delaney","Left Defensive Midfield","Starting XI"
"516",3788757,"Denmark",4447,"Martin Braithwaite Christensen","Right Attacking Midfield","Starting XI"
"517",3788757,"Denmark",24443,"Mikkel Damsgaard","Left Attacking Midfield","Starting XI"
"518",3788757,"Denmark",5536,"Yussuf Yurary Poulsen","Center Forward","Starting XI"
"519",3788757,"Denmark",7097,"Christian Nørgaard","Center Forward","Substitution"
"520",3788757,"Denmark",5524,"Jens Stryger Larsen","Right Wing Back","Substitution"
"521",3788757,"Denmark",5732,"Andreas Evald Cornelius","Left Attacking Midfield","Substitution"
"522",3788757,"Denmark",18722,"Mathias Jensen","Left Defensive Midfield","Substitution"
"523",3788757,"Denmark",17042,"Andreas Skov Olsen","Left Center Back","Substitution"
"524",3788756,"Austria",21532,"Daniel Bachmann","Goalkeeper","Starting XI"
"525",3788756,"Austria",3969,"Aleksandar Dragovic","Right Center Back","Starting XI"
"526",3788756,"Austria",8220,"David Olatukunbo Alaba","Center Back","Starting XI"
"527",3788756,"Austria",8307,"Martin Hinteregger","Left Center Back","Starting XI"
"528",3788756,"Austria",8779,"Stefan Lainer","Right Wing Back","Starting XI"
"529",3788756,"Austria",8777,"Andreas Ulmer","Left Wing Back","Starting XI"
"530",3788756,"Austria",8769,"Xaver Schlager","Center Defensive Midfield","Starting XI"
"531",3788756,"Austria",8506,"Konrad Laimer","Right Center Midfield","Starting XI"
"532",3788756,"Austria",8518,"Marcel Sabitzer","Left Center Midfield","Starting XI"
"533",3788756,"Austria",24977,"Christoph Baumgartner","Right Center Forward","Starting XI"
"534",3788756,"Austria",8309,"Michael Gregoritsch","Left Center Forward","Starting XI"
"535",3788756,"Austria",18762,"Sasa Kalajdzic","Left Center Forward","Substitution"
"536",3788756,"Austria",11396,"Florian Grillitsch","Right Center Midfield","Substitution"
"537",3788756,"Austria",11280,"Valentino Lazaro","Right Center Forward","Substitution"
"538",3788756,"Austria",8931,"Philipp Lienhart","Right Center Back","Substitution"
"539",3788756,"Austria",11278,"Karim Onisiwo","Center Defensive Midfield","Substitution"
"540",3788756,"Netherlands",20201,"Maarten Stekelenburg","Goalkeeper","Starting XI"
"541",3788756,"Netherlands",7787,"Stefan de Vrij","Right Center Back","Starting XI"
"542",3788756,"Netherlands",8069,"Matthijs de Ligt","Center Back","Starting XI"
"543",3788756,"Netherlands",3311,"Daley Blind","Left Center Back","Starting XI"
"544",3788756,"Netherlands",8125,"Denzel Dumfries","Right Wing Back","Starting XI"
"545",3788756,"Netherlands",3321,"Patrick van Aanholt","Left Wing Back","Starting XI"
"546",3788756,"Netherlands",6994,"Marten de Roon","Right Defensive Midfield","Starting XI"
"547",3788756,"Netherlands",8118,"Frenkie de Jong","Left Defensive Midfield","Starting XI"
"548",3788756,"Netherlands",3567,"Georginio Wijnaldum","Center Attacking Midfield","Starting XI"
"549",3788756,"Netherlands",7829,"Wout Weghorst","Right Center Forward","Starting XI"
"550",3788756,"Netherlands",2988,"Memphis Depay","Left Center Forward","Starting XI"
"551",3788756,"Netherlands",3306,"Nathan Aké","Left Center Back","Substitution"
"552",3788756,"Netherlands",15582,"Donyell Malen","Right Center Forward","Substitution"
"553",3788756,"Netherlands",7890,"Owen Wijndal","Left Wing Back","Substitution"
"554",3788756,"Netherlands",23230,"Ryan Gravenberch","Right Defensive Midfield","Substitution"
"555",3788756,"Netherlands",20033,"Luuk de Jong","Left Center Forward","Substitution"
"556",3788761,"Slovakia",3711,"Martin Dúbravka","Goalkeeper","Starting XI"
"557",3788761,"Slovakia",9722,"Peter Pekarík","Right Back","Starting XI"
"558",3788761,"Slovakia",30397,"Lubomír Šatka","Right Center Back","Starting XI"
"559",3788761,"Slovakia",6990,"Milan Škriniar","Left Center Back","Starting XI"
"560",3788761,"Slovakia",4421,"Tomáš Hubocan","Left Back","Starting XI"
"561",3788761,"Slovakia",10919,"Juraj Kucka","Right Center Midfield","Starting XI"
"562",3788761,"Slovakia",16041,"Patrik Hrošovský","Left Center Midfield","Starting XI"
"563",3788761,"Slovakia",28044,"Martin Koscelník","Right Wing","Starting XI"
"564",3788761,"Slovakia",7025,"Marek Hamšík","Center Attacking Midfield","Starting XI"
"565",3788761,"Slovakia",16307,"Róbert Mak","Left Wing","Starting XI"
"566",3788761,"Slovakia",8967,"Ondrej Duda","Center Forward","Starting XI"
"567",3788761,"Slovakia",7975,"Lukáš Haraslín","Right Back","Substitution"
"568",3788761,"Slovakia",10922,"Vladimír Weiss","Left Wing","Substitution"
"569",3788761,"Slovakia",11383,"László Bénes","Center Attacking Midfield","Substitution"
"570",3788761,"Slovakia",10927,"Michal Duriš","Left Center Midfield","Substitution"
"571",3788761,"Slovakia",16879,"Dávid Hancko","Left Back","Substitution"
"572",3788761,"Sweden",5622,"Robin Olsen","Goalkeeper","Starting XI"
"573",3788761,"Sweden",5612,"Mikael Lustig","Right Back","Starting XI"
"574",3788761,"Sweden",3702,"Victor Nilsson Lindelöf","Right Center Back","Starting XI"
"575",3788761,"Sweden",26875,"Marcus Andreas Danielsson","Left Center Back","Starting XI"
"576",3788761,"Sweden",5621,"Ludwig Augustinsson","Left Back","Starting XI"
"577",3788761,"Sweden",5617,"Sebastian Larsson","Right Midfield","Starting XI"
"578",3788761,"Sweden",23444,"Kristoffer Olsson","Right Center Midfield","Starting XI"
"579",3788761,"Sweden",5624,"Albin Ekdal","Left Center Midfield","Starting XI"
"580",3788761,"Sweden",5625,"Emil Peter Forsberg","Left Midfield","Starting XI"
"581",3788761,"Sweden",11098,"Marcus Berg","Right Center Forward","Starting XI"
"582",3788761,"Sweden",8819,"Alexander Isak","Left Center Forward","Starting XI"
"583",3788761,"Sweden",5613,"Viktor Claesson","Right Center Midfield","Substitution"
"584",3788761,"Sweden",8552,"Robin Quaison","Right Center Forward","Substitution"
"585",3788761,"Sweden",5611,"Gustav Svensson","Left Center Midfield","Substitution"
"586",3788761,"Sweden",20871,"Pierre Bengtsson","Left Back","Substitution"
"587",3788761,"Sweden",6358,"Emil Krafth","Left Midfield","Substitution"
"588",3788760,"Czech Republic",11541,"Tomáš Vaclík","Goalkeeper","Starting XI"
"589",3788760,"Czech Republic",16570,"Vladimír Coufal","Right Back","Starting XI"
"590",3788760,"Czech Republic",30328,"Ondrej Celustka","Right Center Back","Starting XI"
"591",3788760,"Czech Republic",13197,"Tomáš Kalas","Left Center Back","Starting XI"
"592",3788760,"Czech Republic",4875,"Jan Boril","Left Back","Starting XI"
"593",3788760,"Czech Republic",16469,"Tomáš Holeš","Right Center Midfield","Starting XI"
"594",3788760,"Czech Republic",4870,"Tomáš Soucek","Left Center Midfield","Starting XI"
"595",3788760,"Czech Republic",16472,"Lukáš Masopust","Right Wing","Starting XI"
"596",3788760,"Czech Republic",8579,"Vladimír Darida","Center Attacking Midfield","Starting XI"
"597",3788760,"Czech Republic",8095,"Jakub Jankto","Left Wing","Starting XI"
"598",3788760,"Czech Republic",7044,"Patrik Schick","Center Forward","Starting XI"
"599",3788760,"Czech Republic",28239,"Adam Hložek","Right Wing","Substitution"
"600",3788760,"Czech Republic",23452,"Alex Král","Right Center Midfield","Substitution"
"601",3788760,"Czech Republic",23454,"Petr Ševcík","Left Wing","Substitution"
"602",3788760,"Czech Republic",16037,"Michael Krmencík","Center Forward","Substitution"
"603",3788760,"Czech Republic",7801,"Antonín Barák","Center Attacking Midfield","Substitution"
"604",3788760,"Croatia",16531,"Dominik Livakovic","Goalkeeper","Starting XI"
"605",3788760,"Croatia",5461,"Šime Vrsaljko","Right Back","Starting XI"
"606",3788760,"Croatia",3471,"Dejan Lovren","Right Center Back","Starting XI"
"607",3788760,"Croatia",5468,"Domagoj Vida","Left Center Back","Starting XI"
"608",3788760,"Croatia",33018,"Joško Gvardiol","Left Back","Starting XI"
"609",3788760,"Croatia",5463,"Luka Modric","Right Center Midfield","Starting XI"
"610",3788760,"Croatia",5456,"Mateo Kovacic","Left Center Midfield","Starting XI"
"611",3788760,"Croatia",5474,"Ivan Perišic","Right Wing","Starting XI"
"612",3788760,"Croatia",5460,"Andrej Kramaric","Center Attacking Midfield","Starting XI"
"613",3788760,"Croatia",8946,"Josip Brekalo","Left Wing","Starting XI"
"614",3788760,"Croatia",5465,"Ante Rebic","Center Forward","Starting XI"
"615",3788760,"Croatia",28368,"Luka Ivanušec","Left Wing","Substitution"
"616",3788760,"Croatia",7693,"Bruno Petkovic","Center Forward","Substitution"
"617",3788760,"Croatia",3441,"Nikola Vlašic","Center Attacking Midfield","Substitution"
"618",3788760,"Croatia",5469,"Marcelo Brozovic","Left Center Midfield","Substitution"
"619",3788759,"Scotland",9645,"David Marshall","Goalkeeper","Starting XI"
"620",3788759,"Scotland",3620,"Scott McTominay","Right Center Back","Starting XI"
"621",3788759,"Scotland",9481,"Grant Hanley","Center Back","Starting XI"
"622",3788759,"Scotland",10540,"Kieran Tierney","Left Center Back","Starting XI"
"623",3788759,"Scotland",9048,"Stephen O""Donnell","Right Wing Back","Starting XI"
"624",3788759,"Scotland",3655,"Andrew Robertson","Left Wing Back","Starting XI"
"625",3788759,"Scotland",31067,"Billy Gilmour","Right Defensive Midfield","Starting XI"
"626",3788759,"Scotland",10534,"Callum McGregor","Left Defensive Midfield","Starting XI"
"627",3788759,"Scotland",9974,"John McGinn","Center Attacking Midfield","Starting XI"
"628",3788759,"Scotland",9466,"Che Adams","Right Center Forward","Starting XI"
"629",3788759,"Scotland",29571,"Lyndon Dykes","Left Center Forward","Starting XI"
"630",3788759,"Scotland",10285,"Stuart Armstrong","Right Defensive Midfield","Substitution"
"631",3788759,"Scotland",43563,"Kevin Nisbet","Right Center Forward","Substitution"
"632",3788759,"England",3468,"Jordan Pickford","Goalkeeper","Starting XI"
"633",3788759,"England",9550,"Reece James","Right Back","Starting XI"
"634",3788759,"England",3244,"John Stones","Right Center Back","Starting XI"
"635",3788759,"England",3323,"Tyrone Mings","Left Center Back","Starting XI"
"636",3788759,"England",3382,"Luke Shaw","Left Back","Starting XI"
"637",3788759,"England",3943,"Declan Rice","Center Defensive Midfield","Starting XI"
"638",3788759,"England",4706,"Kalvin Phillips","Right Center Midfield","Starting XI"
"639",3788759,"England",7843,"Mason Mount","Left Center Midfield","Starting XI"
"640",3788759,"England",4354,"Philip Foden","Right Wing","Starting XI"
"641",3788759,"England",3233,"Raheem Sterling","Left Wing","Starting XI"
"642",3788759,"England",10955,"Harry Kane","Center Forward","Starting XI"
"643",3788759,"England",9638,"Jack Grealish","Right Wing","Substitution"
"644",3788759,"England",3318,"Marcus Rashford","Center Forward","Substitution"
"645",3788763,"France",3099,"Hugo Lloris","Goalkeeper","Starting XI"
"646",3788763,"France",5476,"Benjamin Pavard","Right Back","Starting XI"
"647",3788763,"France",5485,"Raphaël Varane","Right Center Back","Starting XI"
"648",3788763,"France",2999,"Presnel Kimpembe","Left Center Back","Starting XI"
"649",3788763,"France",6849,"Lucas Digne","Left Back","Starting XI"
"650",3788763,"France",3961,"N''Golo Kanté","Center Defensive Midfield","Starting XI"
"651",3788763,"France",20004,"Paul Pogba","Right Center Midfield","Starting XI"
"652",3788763,"France",3026,"Adrien Rabiot","Left Center Midfield","Starting XI"
"653",3788763,"France",5487,"Antoine Griezmann","Right Wing","Starting XI"
"654",3788763,"France",3009,"Kylian Mbappé Lottin","Left Wing","Starting XI"
"655",3788763,"France",19677,"Karim Benzema","Center Forward","Starting XI"
"656",3788763,"France",5477,"Ousmane Dembélé","Left Center Midfield","Substitution"
"657",3788763,"France",5480,"Corentin Tolisso","Right Defensive Midfield","Substitution"
"658",3788763,"France",3604,"Olivier Giroud","Center Forward","Substitution"
"659",3788763,"France",3245,"Thomas Lemar","Right Wing","Substitution"
"660",3788763,"Hungary",8524,"Péter Gulácsi","Goalkeeper","Starting XI"
"661",3788763,"Hungary",31887,"Endre Botka","Right Center Back","Starting XI"
"662",3788763,"Hungary",8509,"Willi Orban","Center Back","Starting XI"
"663",3788763,"Hungary",46376,"Attila Szalai","Left Center Back","Starting XI"
"664",3788763,"Hungary",16741,"Loïc Négo","Right Wing Back","Starting XI"
"665",3788763,"Hungary",11268,"Attila Fiola","Left Wing Back","Starting XI"
"666",3788763,"Hungary",7162,"Ádám Nagy","Center Defensive Midfield","Starting XI"
"667",3788763,"Hungary",16502,"László Kleinheisler","Right Center Midfield","Starting XI"
"668",3788763,"Hungary",42822,"András Schäfer","Left Center Midfield","Starting XI"
"669",3788763,"Hungary",19316,"Roland Sallai","Right Center Forward","Starting XI"
"670",3788763,"Hungary",8407,"Ádám Szalai","Left Center Forward","Starting XI"
"671",3788763,"Hungary",12723,"Nemanja Nikolic","Left Center Forward","Substitution"
"672",3788763,"Hungary",46378,"Tamás Cseri","Left Center Midfield","Substitution"
"673",3788763,"Hungary",10794,"Gergo Lovrencsics","Right Center Midfield","Substitution"
"674",3788764,"Germany",5570,"Manuel Neuer","Goalkeeper","Starting XI"
